20,bestK,time(nanoTime/TIMER_DIVISOR)
3177.889797447252,20,211148
3560.9222122273236,20,208661
3000.5167788245326,20,201312
3012.4398144688435,20,204252
3576.5071673175735,20,209169
3938.644528898239,20,191155
3322.6399712049156,20,242411
3495.873814553727,20,219777
4248.742930883382,20,198335
3651.3251621147433,20,203880
3922.234373956,20,225452
3239.1677349536308,20,195773
3765.525760185838,20,192165
4665.453178915243,20,218179
4254.371858338535,20,200762
4288.2069039673825,20,208317
3660.3459379891856,20,219602
5017.855887074264,20,193307
2786.00260602441,20,215101
3056.6309757110857,20,196381
4518.196105271922,20,213081
3844.6342023948714,20,189817
5005.1046044415225,20,203742
4560.48094025776,20,202019
3309.2218184711915,20,202247
4704.105973340456,20,257972
4238.128075651613,20,205487
4507.183180156483,20,200930
3740.701875308919,20,214939
3438.0810790857713,20,200164
3331.61585004026,20,202110
3874.9782530827124,20,196105
5529.684058451322,20,193284
2931.163570478804,20,195514
3488.2934481254856,20,220555
11178.578316880707,20,197473
4548.894296949744,20,189179
2360.4588240710996,20,190146
3300.339901600616,20,191830
3581.5578814873047,20,189279
5739.093124140793,20,193173
3602.470021213654,20,204720
3048.333703024274,20,194381
4832.818369059648,20,193617
3021.410034655894,20,322576
3142.6140063008247,20,201225
2827.4659469254084,20,207987
4350.926840271597,20,215001
3520.2316434722047,20,215411
3797.4907776761784,20,324820
4004.9266060363884,20,200486
4643.336906013649,20,239314
2756.1360784007843,20,223225
11059.824345965733,20,204791
2772.693991148105,20,207007
4475.46796637144,20,200510
5963.653733975337,20,205665
3206.444404073552,20,206077
2428.46023774659,20,197433
4153.416914876259,20,219959
3190.7822669883853,20,199721
3832.7633058090596,20,210295
2930.9708708334088,20,231871
3031.3404945161615,20,218855
3012.545045870667,20,200506
3832.644668981948,20,200754
4071.1707504841884,20,188658
2941.032377543422,20,191083
4621.151660592918,20,207003
5785.271735495685,20,207929
4649.758849943378,20,349429
2990.758514689722,20,220230
4516.457905138379,20,213890
3203.3430844483532,20,190038
4618.361194783928,20,202938
3606.9856016770846,20,230174
3995.668972673463,20,224799
3515.8628997824785,20,207874
3021.3864719894464,20,196288
3414.2424469155435,20,197335
4673.777227142082,20,196923
4901.1533377565065,20,195327
3541.276431883223,20,193683
2962.066603871356,20,193629
3529.306752484769,20,203084
2777.03405955442,20,200488
3640.523602680009,20,206727
3597.5119839051126,20,203233
3719.2143797871604,20,226156
4343.041359142602,20,208899
3273.862081674848,20,198801
3879.4822793717335,20,197291
3344.6642923123895,20,199677
11382.32698411868,20,199270
3339.4401824324736,20,189857
4647.580476732879,20,199296
11603.74245306466,20,215799
3620.9988093823426,20,197213
